#num,year,month,date,time[second],SeaIceExtent[km2]
9613,2015,07,11,836953200,16629239
9614,2015,07,12,837039600,16612384
9615,2015,07,13,837126000,16559379
9616,2015,07,14,837212400,16519562
9617,2015,07,15,837298800,16518409
9618,2015,07,16,837385200,16526123
9619,2015,07,17,837471600,16527539
9620,2015,07,18,837558000,16559628
9621,2015,07,19,837644400,16584275
9622,2015,07,20,837730800,16627770
9623,2015,07,21,837817200,16679065
9624,2015,07,22,837903600,16715499
9625,2015,07,23,837990000,16718026
9626,2015,07,24,838076400,16812933
9627,2015,07,25,838162800,16966449
9628,2015,07,26,838249200,17081423
9629,2015,07,27,838335600,17146572
9630,2015,07,28,838422000,17230484
9631,2015,07,29,838508400,17276972
9632,2015,07,30,838594800,17235533
9633,2015,07,31,838681200,17242920
9634,2015,08,01,838767600,17320680
9635,2015,08,02,838854000,17330857
9636,2015,08,03,838940400,17366093
9637,2015,08,04,839026800,17456800
9638,2015,08,05,839113200,17486584
9639,2015,08,06,839199600,17493095
9640,2015,08,07,839286000,17500265
9641,2015,08,08,839372400,17581402
9642,2015,08,09,839458800,17599504
9643,2015,08,10,839545200,17547522
9644,2015,08,11,839631600,17509430
9645,2015,08,12,839718000,17483119
9646,2015,08,13,839804400,17470295
9647,2015,08,14,839890800,17444646
9648,2015,08,15,839977200,17404990
9649,2015,08,16,840063600,17441729
9650,2015,08,17,840150000,17482207
9651,2015,08,18,840236400,17457736
9652,2015,08,19,840322800,17432979
9653,2015,08,20,840409200,17455949
9654,2015,08,21,840495600,17531752
9655,2015,08,22,840582000,17612124
9656,2015,08,23,840668400,17726585
9657,2015,08,24,840754800,17732138
9658,2015,08,25,840841200,17868104
9659,2015,08,26,840927600,17936440
9660,2015,08,27,841014000,17922788
9661,2015,08,28,841100400,17932180
9662,2015,08,29,841186800,18078732
9663,2015,08,30,841273200,18190527
9664,2015,08,31,841359600,18244164
9665,2015,09,01,841446000,18258597
9666,2015,09,02,841532400,18313750
9667,2015,09,03,841618800,18300651
9668,2015,09,04,841705200,18347284
9669,2015,09,05,841791600,18374797
9670,2015,09,06,841878000,18377097
9671,2015,09,07,841964400,18369259
9672,2015,09,08,842050800,18386015
9673,2015,09,09,842137200,18376204
9674,2015,09,10,842223600,18374845
9675,2015,09,11,842310000,18350514
9676,2015,09,12,842396400,18313462
9677,2015,09,13,842482800,18256165
9678,2015,09,14,842569200,18190241
9679,2015,09,15,842655600,18161572
9680,2015,09,16,842742000,18148774
9681,2015,09,17,842828400,18177607
9682,2015,09,18,842914800,18182008
9683,2015,09,19,843001200,18187723
9684,2015,09,20,843087600,18229476
9685,2015,09,21,843174000,18215665
9686,2015,09,22,843260400,18183562
9687,2015,09,23,843346800,18144187
9688,2015,09,24,843433200,18063755
9689,2015,09,25,843519600,18043401
9690,2015,09,26,843606000,18132901
9691,2015,09,27,843692400,18325314
9692,2015,09,28,843778800,18508218
9693,2015,09,29,843865200,18638482
9694,2015,09,30,843951600,18681245
9695,2015,10,01,844038000,18699900
9696,2015,10,02,844124400,18711698
9697,2015,10,03,844210800,18710363
9698,2015,10,04,844297200,18680439
9699,2015,10,05,844383600,18661050
9700,2015,10,06,844470000,18667601
9701,2015,10,07,844556400,18664145
9702,2015,10,08,844642800,18654338
9703,2015,10,09,844729200,18623118
9704,2015,10,10,844815600,18534152
9705,2015,10,11,844902000,18467558
9706,2015,10,12,844988400,18417796
9707,2015,10,13,845074800,18384333
9708,2015,10,14,845161200,18382748
9709,2015,10,15,845247600,18391065
9710,2015,10,16,845334000,18400064
9711,2015,10,17,845420400,18354203
9712,2015,10,18,845506800,18349449
9713,2015,10,19,845593200,18307613
9714,2015,10,20,845679600,18276842
9715,2015,10,21,845766000,18233723
9716,2015,10,22,845852400,18179999
9717,2015,10,23,845938800,18094286
9718,2015,10,24,846025200,18059122
9719,2015,10,25,846111600,17961878
9720,2015,10,26,846201600,17876185
9721,2015,10,27,846288000,17789574
9722,2015,10,28,846374400,17697281
9723,2015,10,29,846460800,17636492
9724,2015,10,30,846547200,17614875
9725,2015,10,31,846633600,17546103
9726,2015,11,01,846720000,17470495
9727,2015,11,02,846806400,17389966
9728,2015,11,03,846892800,17281979
9729,2015,11,04,846979200,17190374
9730,2015,11,05,847065600,17130346
9731,2015,11,06,847152000,17057213
9732,2015,11,07,847238400,16969817
9733,2015,11,08,847324800,16873727
9734,2015,11,09,847411200,16807469
9735,2015,11,10,847497600,16735498
9736,2015,11,11,847584000,16686864
9737,2015,11,12,847670400,16630735
9738,2015,11,13,847756800,16572908
9739,2015,11,14,847843200,16503457
9740,2015,11,15,847929600,16387766
9741,2015,11,16,848016000,16289540
9742,2015,11,17,848102400,16159677
9743,2015,11,18,848188800,16072677
9744,2015,11,19,848275200,15980104
9745,2015,11,20,848361600,15860564
9746,2015,11,21,848448000,15712879
9747,2015,11,22,848534400,15635573
9748,2015,11,23,848620800,15516918
9749,2015,11,24,848707200,15250041
9750,2015,11,25,848793600,15023767
9751,2015,11,26,848880000,14931739
9752,2015,11,27,848966400,14772654
9753,2015,11,28,849052800,14623064
9754,2015,11,29,849139200,14424479
9755,2015,11,30,849225600,14271710
9756,2015,12,01,849312000,14077859
9757,2015,12,02,849398400,13829453
9758,2015,12,03,849484800,13622244
9759,2015,12,04,849571200,13225671
9760,2015,12,05,849657600,13038704
9761,2015,12,06,849744000,12929795
9762,2015,12,07,849830400,12766434
9763,2015,12,08,849916800,12546973
9764,2015,12,09,850003200,12346670
9765,2015,12,10,850089600,12025994
9766,2015,12,11,850176000,11678220
9767,2015,12,12,850262400,11332587
9768,2015,12,13,850348800,11036749
9769,2015,12,14,850435200,10751941
9770,2015,12,15,850521600,10520094
9771,2015,12,16,850608000,10298371
9772,2015,12,17,850694400,10091201
9773,2015,12,18,850780800,9937709
9774,2015,12,19,850867200,9817719
9775,2015,12,20,850953600,9676216
9776,2015,12,21,851040000,9510804
9777,2015,12,22,851126400,9339504
9778,2015,12,23,851212800,9171245
9779,2015,12,24,851299200,8879109
9780,2015,12,25,851385600,8721087
9781,2015,12,26,851472000,8521432
9782,2015,12,27,851558400,8252664
9783,2015,12,28,851644800,7958673
9784,2015,12,29,851731200,7706078
9785,2015,12,30,851817600,7474439
9786,2015,12,31,851904000,7214573
9787,2016,01,01,851990400,6942134
9788,2016,01,02,852076800,6696112
9789,2016,01,03,852163200,6491773
9790,2016,01,04,852249600,6270363
9791,2016,01,05,852336000,6143491
9792,2016,01,06,852422400,6058883
9793,2016,01,07,852508800,5887386
9794,2016,01,08,852595200,5713651
9795,2016,01,09,852681600,5502182
9796,2016,01,10,852768000,5350810
9797,2016,01,11,852854400,5165212
9798,2016,01,12,852940800,5050156
9799,2016,01,13,853027200,4911863
9800,2016,01,14,853113600,4724022
9801,2016,01,15,853200000,4539281
9802,2016,01,16,853286400,4384000
9803,2016,01,17,853372800,4244582
9804,2016,01,18,853459200,4130267
9805,2016,01,19,853545600,4023759
9806,2016,01,20,853632000,3946268
9807,2016,01,21,853718400,3860970
9808,2016,01,22,853804800,3776138
9809,2016,01,23,853891200,3725136
9810,2016,01,24,853977600,3667544
9811,2016,01,25,854064000,3627561
9812,2016,01,26,854150400,3564550
9813,2016,01,27,854236800,3496736
9814,2016,01,28,854323200,3427193
9815,2016,01,29,854409600,3353490
9816,2016,01,30,854496000,3265479
9817,2016,01,31,854582400,3202020
9818,2016,02,01,854668800,3178349
9819,2016,02,02,854755200,3116670
9820,2016,02,03,854841600,3069586
9821,2016,02,04,854928000,3019631
9822,2016,02,05,855014400,3001380
9823,2016,02,06,855100800,2976996
9824,2016,02,07,855187200,2936400
9825,2016,02,08,855273600,2892754
9826,2016,02,09,855360000,2873509
9827,2016,02,10,855446400,2850328
9828,2016,02,11,855532800,2812825
9829,2016,02,12,855619200,2758519
9830,2016,02,13,855705600,2739602
9831,2016,02,14,855792000,2730033
9832,2016,02,15,855878400,2711426
9833,2016,02,16,855964800,2678862
9834,2016,02,17,856051200,2657331
9835,2016,02,18,856137600,2692839
9836,2016,02,19,856224000,2720061
9837,2016,02,20,856310400,2754912
9838,2016,02,21,856396800,2810646
9839,2016,02,22,856483200,2833029
9840,2016,02,23,856569600,2844016
9841,2016,02,24,856656000,2845850
9842,2016,02,25,856742400,2830526
9843,2016,02,26,856828800,2846288
9844,2016,02,27,856915200,2871623
9845,2016,02,28,857001600,2857127
9846,2016,02,29,857088000,2853039
9847,2016,03,01,857174400,2863943
9848,2016,03,02,857260800,2934186
9849,2016,03,03,857347200,2998103
9850,2016,03,04,857433600,3060519
9851,2016,03,05,857520000,3116119
9852,2016,03,06,857606400,3137286
9853,2016,03,07,857692800,3179385
9854,2016,03,08,857779200,3228720
9855,2016,03,09,857865600,3289024
9856,2016,03,10,857952000,3347049
9857,2016,03,11,858038400,3438561
9858,2016,03,12,858124800,3574834
9859,2016,03,13,858211200,3681853
9860,2016,03,14,858297600,3769426
9861,2016,03,15,858384000,3875692
9862,2016,03,16,858470400,4000071
9863,2016,03,17,858556800,4112297
9864,2016,03,18,858643200,4258936
9865,2016,03,19,858729600,4356768
9866,2016,03,20,858816000,4428526
9867,2016,03,21,858902400,4508800
9868,2016,03,22,858988800,4626414
9869,2016,03,23,859075200,4778933
9870,2016,03,24,859161600,4946133
9871,2016,03,25,859248000,5072172
9872,2016,03,26,859334400,5177108
9873,2016,03,27,859420800,5304988
9874,2016,03,28,859503600,5395868
9875,2016,03,29,859590000,5466948
9876,2016,03,30,859676400,5531379
9877,2016,03,31,859762800,5653397
9878,2016,04,01,859849200,5763359
9879,2016,04,02,859935600,5837811
9880,2016,04,03,860022000,5940629
9881,2016,04,04,860108400,6025110
9882,2016,04,05,860194800,6107037
9883,2016,04,06,860281200,6198441
9884,2016,04,07,860367600,6271521
9885,2016,04,08,860454000,6362747
9886,2016,04,09,860540400,6434875
9887,2016,04,10,860626800,6500183
9888,2016,04,11,860713200,6589874
9889,2016,04,12,860799600,6703382
9890,2016,04,13,860886000,6854487
9891,2016,04,14,860972400,6975422
9892,2016,04,15,861058800,7084618
9893,2016,04,16,861145200,7274041
9894,2016,04,17,861231600,7376748
9895,2016,04,18,861318000,7441306
9896,2016,04,19,861404400,7494470
9897,2016,04,20,861490800,7604573
9898,2016,04,21,861577200,7712860
9899,2016,04,22,861663600,7814275
9900,2016,04,23,861750000,7910998
9901,2016,04,24,861836400,8045720
9902,2016,04,25,861922800,8185372
9903,2016,04,26,862009200,8284121
9904,2016,04,27,862095600,8355922
9905,2016,04,28,862182000,8402295
9906,2016,04,29,862268400,8457993
9907,2016,04,30,862354800,8531694
9908,2016,05,01,862441200,8610727
9909,2016,05,02,862527600,8708612
9910,2016,05,03,862614000,8808118
9911,2016,05,04,862700400,8912674
9912,2016,05,05,862786800,8987377
9913,2016,05,06,862873200,9088696
9914,2016,05,07,862959600,9208954
9915,2016,05,08,863046000,9281550
9916,2016,05,09,863132400,9365398
9917,2016,05,10,863218800,9422689
9918,2016,05,11,863305200,9509727
9919,2016,05,12,863391600,9578368
9920,2016,05,13,863478000,9704562
9921,2016,05,14,863564400,9822897
9922,2016,05,15,863650800,9927660
9923,2016,05,16,863737200,10077584
9924,2016,05,17,863823600,10166793
9925,2016,05,18,863910000,10219185
9926,2016,05,19,863996400,10329786
9927,2016,05,20,864082800,10457321
9928,2016,05,21,864169200,10586407
9929,2016,05,22,864255600,10635723
9930,2016,05,23,864342000,10681142
9931,2016,05,24,864428400,10744969
9932,2016,05,25,864514800,10799894
9933,2016,05,26,864601200,10805225
9934,2016,05,27,864687600,10911882
9935,2016,05,28,864774000,10959876
9936,2016,05,29,864860400,10961747
9937,2016,05,30,864946800,11013627
9938,2016,05,31,865033200,11111556
9939,2016,06,01,865119600,11266987
9940,2016,06,02,865206000,11416746
9941,2016,06,03,865292400,11577535
9942,2016,06,04,865378800,11722889
9943,2016,06,05,865465200,11891046
9944,2016,06,06,865551600,12110942
9945,2016,06,07,865638000,12201813
9946,2016,06,08,865724400,12347753
9947,2016,06,09,865810800,12431783
9948,2016,06,10,865897200,12596449
9949,2016,06,11,865983600,12714111
9950,2016,06,12,866070000,12867369
9951,2016,06,13,866156400,13011039
9952,2016,06,14,866242800,13147426
9953,2016,06,15,866329200,13263358
9954,2016,06,16,866415600,13360936
9955,2016,06,17,866502000,13433336
9956,2016,06,18,866588400,13489793
9957,2016,06,19,866674800,13672369
9958,2016,06,20,866761200,13778354
9959,2016,06,21,866847600,13860615
9960,2016,06,22,866934000,13959226
9961,2016,06,23,867020400,14047380
9962,2016,06,24,867106800,14097953
9963,2016,06,25,867193200,14165550
9964,2016,06,26,867279600,14288145
9965,2016,06,27,867366000,14368496
9966,2016,06,28,867452400,14487954
9967,2016,06,29,867538800,14548589
9968,2016,06,30,867625200,14641408
9969,2016,07,01,867711600,14796090
9970,2016,07,02,867798000,14831492
9971,2016,07,03,867884400,14838094
9972,2016,07,04,867970800,14931095
9973,2016,07,05,868057200,15069051
9974,2016,07,06,868143600,15281115
9975,2016,07,07,868230000,15414882
9976,2016,07,08,868316400,15471633
9977,2016,07,09,868402800,15544070
9978,2016,07,10,868489200,15627888
9979,2016,07,11,868575600,15700320
9980,2016,07,12,868662000,15803253
9981,2016,07,13,868748400,15885733
9982,2016,07,14,868834800,15952628
9983,2016,07,15,868921200,15973056
9984,2016,07,16,869007600,16045931
9985,2016,07,17,869094000,16096654
9986,2016,07,18,869180400,16166782
9987,2016,07,19,869266800,16212745
9988,2016,07,20,869353200,16183995
9989,2016,07,21,869439600,16234773
9990,2016,07,22,869526000,16363715
9991,2016,07,23,869612400,16473929
9992,2016,07,24,869698800,16529403
9993,2016,07,25,869785200,16579266
9994,2016,07,26,869871600,16621122
9995,2016,07,27,869958000,16676524
9996,2016,07,28,870044400,16713480
9997,2016,07,29,870130800,16761225
9998,2016,07,30,870217200,16831390
9999,2016,07,31,870303600,16859418
10000,2016,08,01,870390000,16906804
10001,2016,08,02,870476400,16910864
10002,2016,08,03,870562800,16959959
10003,2016,08,04,870649200,16955643
10004,2016,08,05,870735600,16993324
10005,2016,08,06,870822000,17019784
10006,2016,08,07,870908400,17112403
10007,2016,08,08,870994800,17269089
10008,2016,08,09,871081200,17429139
10009,2016,08,10,871167600,17489002
10010,2016,08,11,871254000,17576160
10011,2016,08,12,871340400,17661083
10012,2016,08,13,871426800,17692036
10013,2016,08,14,871513200,17765598
10014,2016,08,15,871599600,17830978
10015,2016,08,16,871686000,17926300
10016,2016,08,17,871772400,18006844
10017,2016,08,18,871858800,18081436
10018,2016,08,19,871945200,18106500
10019,2016,08,20,872031600,18128147
10020,2016,08,21,872118000,18186298
10021,2016,08,22,872204400,18188429
10022,2016,08,23,872290800,18165995
10023,2016,08,24,872377200,18125493
10024,2016,08,25,872463600,18285414
10025,2016,08,26,872550000,18374624
10026,2016,08,27,872636400,18431732
10027,2016,08,28,872722800,18468772
10028,2016,08,29,872809200,18503895
10029,2016,08,30,872895600,18472331
10030,2016,08,31,872982000,18356917
10031,2016,09,01,873068400,18279464
10032,2016,09,02,873154800,18189467
10033,2016,09,03,873241200,18193102
10034,2016,09,04,873327600,18205228
10035,2016,09,05,873414000,18294539
10036,2016,09,06,873500400,18301074
10037,2016,09,07,873586800,18280357
10038,2016,09,08,873673200,18319220
10039,2016,09,09,873759600,18261407
10040,2016,09,10,873846000,18155226
10041,2016,09,11,873932400,18065561
10042,2016,09,12,874018800,17925115
10043,2016,09,13,874105200,17814515
10044,2016,09,14,874191600,17762999
10045,2016,09,15,874278000,17764346
10046,2016,09,16,874364400,17775943
10047,2016,09,17,874450800,17795416
10048,2016,09,18,874537200,17861628
10049,2016,09,19,874623600,17888052
10050,2016,09,20,874710000,17860046
10051,2016,09,21,874796400,17897565
10052,2016,09,22,874882800,17908128
10053,2016,09,23,874969200,17926969
10054,2016,09,24,875055600,17896836
10055,2016,09,25,875142000,17890477
10056,2016,09,26,875228400,17917196
10057,2016,09,27,875314800,17919072
10058,2016,09,28,875401200,17944578
10059,2016,09,29,875487600,17929453
10060,2016,09,30,875574000,17970334
10061,2016,10,01,875660400,17986350
10062,2016,10,02,875746800,17947776
10063,2016,10,03,875833200,17942679
10064,2016,10,04,875919600,17977321
10065,2016,10,05,876006000,17978199
10066,2016,10,06,876092400,17913592
10067,2016,10,07,876178800,17829815
10068,2016,10,08,876265200,17760349
10069,2016,10,09,876351600,17790595
10070,2016,10,10,876438000,17795484
10071,2016,10,11,876524400,17774966
10072,2016,10,12,876610800,17745210
10073,2016,10,13,876697200,17737209
10074,2016,10,14,876783600,17676162
10075,2016,10,15,876870000,17650944
10076,2016,10,16,876956400,17558336
10077,2016,10,17,877042800,17435945
10078,2016,10,18,877129200,17347821
10079,2016,10,19,877215600,17261770
10080,2016,10,20,877302000,17212547
10081,2016,10,21,877388400,17173737
10082,2016,10,22,877474800,17106091
10083,2016,10,23,877561200,17016989
10084,2016,10,24,877647600,16925189
10085,2016,10,25,877734000,16818158
10086,2016,10,26,877820400,16765012
10087,2016,10,27,877906800,16707907
10088,2016,10,28,877993200,16622368
10089,2016,10,29,878079600,16570623
10090,2016,10,30,878166000,16511305
10091,2016,10,31,878256000,16463677
10092,2016,11,01,878342400,16446341
10093,2016,11,02,878428800,16403476
10094,2016,11,03,878515200,16325375
10095,2016,11,04,878601600,16096136
10096,2016,11,05,878688000,15988315
10097,2016,11,06,878774400,15909979
10098,2016,11,07,878860800,15771830
10099,2016,11,08,878947200,15618229
10100,2016,11,09,879033600,15441515
10101,2016,11,10,879120000,15249442
10102,2016,11,11,879206400,14996997
10103,2016,11,12,879292800,14754731
10104,2016,11,13,879379200,14469366
10105,2016,11,14,879465600,14254593
10106,2016,11,15,879552000,14097448
10107,2016,11,16,879638400,13911676
10108,2016,11,17,879724800,13728295
10109,2016,11,18,879811200,13618342
10110,2016,11,19,879897600,13443895
10111,2016,11,20,879984000,13239201
10112,2016,11,21,880070400,13083541
10113,2016,11,22,880156800,12998302
10114,2016,11,23,880243200,12896355
10115,2016,11,24,880329600,12736966
10116,2016,11,25,880416000,12616192
10117,2016,11,26,880502400,12460979
10118,2016,11,27,880588800,12318519
10119,2016,11,28,880675200,12116756
10120,2016,11,29,880761600,11913271
10121,2016,11,30,880848000,11697965
10122,2016,12,01,880934400,11508508
10123,2016,12,02,881020800,11318272
10124,2016,12,03,881107200,10999093
10125,2016,12,04,881193600,10787419
10126,2016,12,05,881280000,10615432
10127,2016,12,06,881366400,10450939
10128,2016,12,07,881452800,10249836
10129,2016,12,08,881539200,9976242
10130,2016,12,09,881625600,9720337
10131,2016,12,10,881712000,9398098
10132,2016,12,11,881798400,9078802
10133,2016,12,12,881884800,8769622
10134,2016,12,13,881971200,8519734
10135,2016,12,14,882057600,8278712
10136,2016,12,15,882144000,8047850
10137,2016,12,16,882230400,7881165
10138,2016,12,17,882316800,7685353
10139,2016,12,18,882403200,7529128
10140,2016,12,19,882489600,7313591
10141,2016,12,20,882576000,7149895
10142,2016,12,21,882662400,7008635
10143,2016,12,22,882748800,6880140
10144,2016,12,23,882835200,6701414
10145,2016,12,24,882921600,6441674
10146,2016,12,25,883008000,6285842
10147,2016,12,26,883094400,6131715
10148,2016,12,27,883180800,5988099
10149,2016,12,28,883267200,5891625
10150,2016,12,29,883353600,5812645
10151,2016,12,30,883440000,5687501
10152,2016,12,31,883526400,5556992
10153,2017,01,01,883612800,5373844
10154,2017,01,02,883699200,5223903
10155,2017,01,03,883785600,5148723
10156,2017,01,04,883872000,5038887
10157,2017,01,05,883958400,4968665
10158,2017,01,06,884044800,4926275
10159,2017,01,07,884131200,4830950
10160,2017,01,08,884217600,4732309
10161,2017,01,09,884304000,4613991
10162,2017,01,10,884390400,4517679
10163,2017,01,11,884476800,4267245
10164,2017,01,12,884563200,4100561
10165,2017,01,13,884649600,3949764
10166,2017,01,14,884736000,3784027
10167,2017,01,15,884822400,3639804
10168,2017,01,16,884908800,3514601
10169,2017,01,17,884995200,3410505
10170,2017,01,18,885081600,3313301
10171,2017,01,19,885168000,3237501
10172,2017,01,20,885254400,3162585
10173,2017,01,21,885340800,3062611
10174,2017,01,22,885427200,2981476
10175,2017,01,23,885513600,2924396
10176,2017,01,24,885600000,2840868
10177,2017,01,25,885686400,2761228
10178,2017,01,26,885772800,2706165
10179,2017,01,27,885859200,2627832
10180,2017,01,28,885945600,2554386
10181,2017,01,29,886032000,2504147
10182,2017,01,30,886118400,2468573
10183,2017,01,31,886204800,2449346
10184,2017,02,01,886291200,2422393
10185,2017,02,02,886377600,2390157
10186,2017,02,03,886464000,2382580
10187,2017,02,04,886550400,2373021
10188,2017,02,05,886636800,2356536
10189,2017,02,06,886723200,2353285
10190,2017,02,07,886809600,2355011
10191,2017,02,08,886896000,2321526
10192,2017,02,09,886982400,2279405
10193,2017,02,10,887068800,2255361
10194,2017,02,11,887155200,2236777
10195,2017,02,12,887241600,2226844
10196,2017,02,13,887328000,2222327
10197,2017,02,14,887414400,2226896
10198,2017,02,15,887500800,2230736
10199,2017,02,16,887587200,2232124
10200,2017,02,17,887673600,2224767
10201,2017,02,18,887760000,2199214
10202,2017,02,19,887846400,2192847
10203,2017,02,20,887932800,2198447
10204,2017,02,21,888019200,2197364
10205,2017,02,22,888105600,2191966
10206,2017,02,23,888192000,2167669
10207,2017,02,24,888278400,2163217
10208,2017,02,25,888364800,2168759
10209,2017,02,26,888451200,2160280
10210,2017,02,27,888537600,2152483
10211,2017,02,28,888624000,2151409
10212,2017,03,01,888710400,2147345
10213,2017,03,02,888796800,2149610
10214,2017,03,03,888883200,2159375
10215,2017,03,04,888969600,2168927
10216,2017,03,05,889056000,2187029
10217,2017,03,06,889142400,2197511
10218,2017,03,07,889228800,2245025
10219,2017,03,08,889315200,2321543
10220,2017,03,09,889401600,2388755
10221,2017,03,10,889488000,2428516
10222,2017,03,11,889574400,2478904
10223,2017,03,12,889660800,2521414
10224,2017,03,13,889747200,2555792
10225,2017,03,14,889833600,2615499
10226,2017,03,15,889920000,2674043
10227,2017,03,16,890006400,2730946
10228,2017,03,17,890092800,2779008
10229,2017,03,18,890179200,2859907
10230,2017,03,19,890265600,2933703
10231,2017,03,20,890352000,2980692
10232,2017,03,21,890438400,3019238
10233,2017,03,22,890524800,3038106
10234,2017,03,23,890611200,3086076
10235,2017,03,24,890697600,3147713
10236,2017,03,25,890784000,3207866
10237,2017,03,26,890870400,3256313
10238,2017,03,27,890953200,3329871
10239,2017,03,28,891039600,3405937
10240,2017,03,29,891126000,3462655
10241,2017,03,30,891212400,3547379
10242,2017,03,31,891298800,3641884
10243,2017,04,01,891385200,3725810
10244,2017,04,02,891471600,3784646
10245,2017,04,03,891558000,3922211
10246,2017,04,04,891644400,4099263
10247,2017,04,05,891730800,4224946
10248,2017,04,06,891817200,4316787
10249,2017,04,07,891903600,4419959
10250,2017,04,08,891990000,4538958
10251,2017,04,09,892076400,4666116
10252,2017,04,10,892162800,4758507
10253,2017,04,11,892249200,4838239
10254,2017,04,12,892335600,4942959
10255,2017,04,13,892422000,5052766
10256,2017,04,14,892508400,5178622
10257,2017,04,15,892594800,5309368
10258,2017,04,16,892681200,5434171
10259,2017,04,17,892767600,5522307
10260,2017,04,18,892854000,5608104
10261,2017,04,19,892940400,5721773
10262,2017,04,20,893026800,5889051
10263,2017,04,21,893113200,6044373
10264,2017,04,22,893199600,6176291
10265,2017,04,23,893286000,6287045
10266,2017,04,24,893372400,6414210
10267,2017,04,25,893458800,6506549
10268,2017,04,26,893545200,6615284
10269,2017,04,27,893631600,6751976
10270,2017,04,28,893718000,6849761
10271,2017,04,29,893804400,6937985
10272,2017,04,30,893890800,7014452
10273,2017,05,01,893977200,7100141
10274,2017,05,02,894063600,7234532
10275,2017,05,03,894150000,7409885
10276,2017,05,04,894236400,7489866
10277,2017,05,05,894322800,7583976
10278,2017,05,06,894409200,7691490
10279,2017,05,07,894495600,7825769
10280,2017,05,08,894582000,7949403
10281,2017,05,09,894668400,8066394
10282,2017,05,10,894754800,8183643
10283,2017,05,11,894841200,8322913
10284,2017,05,12,894927600,8475244
10285,2017,05,13,895014000,8591282
10286,2017,05,14,895100400,8751922
10287,2017,05,15,895186800,8910047
10288,2017,05,16,895273200,9034155
10289,2017,05,17,895359600,9152675
10290,2017,05,18,895446000,9285779
10291,2017,05,19,895532400,9414659
10292,2017,05,20,895618800,9500336
10293,2017,05,21,895705200,9521847
10294,2017,05,22,895791600,9575834
10295,2017,05,23,895878000,9668142
10296,2017,05,24,895964400,9793040
10297,2017,05,25,896050800,9884589
10298,2017,05,26,896137200,9971995
10299,2017,05,27,896223600,10053963
10300,2017,05,28,896310000,10187562
10301,2017,05,29,896396400,10307230
10302,2017,05,30,896482800,10442519
10303,2017,05,31,896569200,10595937
10304,2017,06,01,896655600,10678590
10305,2017,06,02,896742000,10785452
10306,2017,06,03,896828400,10947868
10307,2017,06,04,896914800,11154047
10308,2017,06,05,897001200,11300286
10309,2017,06,06,897087600,11450023
10310,2017,06,07,897174000,11585955
10311,2017,06,08,897260400,11743596
10312,2017,06,09,897346800,11855066
10313,2017,06,10,897433200,11957833
10314,2017,06,11,897519600,12018558
10315,2017,06,12,897606000,12061969
10316,2017,06,13,897692400,12094971
10317,2017,06,14,897778800,12217405
10318,2017,06,15,897865200,12389490
10319,2017,06,16,897951600,12529374
10320,2017,06,17,898038000,12599076
10321,2017,06,18,898124400,12663289
10322,2017,06,19,898210800,12719160
10323,2017,06,20,898297200,12770130
10324,2017,06,21,898383600,12838294
10325,2017,06,22,898470000,12928673
10326,2017,06,23,898556400,13078102
10327,2017,06,24,898642800,13230889
10328,2017,06,25,898729200,13292708
10329,2017,06,26,898815600,13300374
10330,2017,06,27,898902000,13327296
10331,2017,06,28,898988400,13451649
10332,2017,06,29,899074800,13568681
10333,2017,06,30,899161200,13632960
10334,2017,07,01,899247600,13713974
10335,2017,07,02,899334000,13872292
10336,2017,07,03,899420400,13989134
10337,2017,07,04,899506800,14053540
10338,2017,07,05,899593200,14116329
10339,2017,07,06,899679600,14288293
10340,2017,07,07,899766000,14396021
10341,2017,07,08,899852400,14473854
10342,2017,07,09,899938800,14514858
10343,2017,07,10,900025200,14570612
10344,2017,07,11,900111600,14660264
10345,2017,07,12,900198000,14746554
10346,2017,07,13,900284400,14862357
10347,2017,07,14,900370800,14905168
10348,2017,07,15,900457200,14973150
10349,2017,07,16,900543600,15014553
10350,2017,07,17,900630000,15059924
10351,2017,07,18,900716400,15206190
10352,2017,07,19,900802800,15386300
10353,2017,07,20,900889200,15579355
10354,2017,07,21,900975600,15686477
10355,2017,07,22,901062000,15778914
10356,2017,07,23,901148400,15858521
10357,2017,07,24,901234800,15899198
10358,2017,07,25,901321200,15979958
10359,2017,07,26,901407600,16126711
10360,2017,07,27,901494000,16257949
10361,2017,07,28,901580400,16347159
10362,2017,07,29,901666800,16477224
10363,2017,07,30,901753200,16530336
10364,2017,07,31,901839600,16450632
10365,2017,08,01,901926000,16372180
10366,2017,08,02,902012400,16319492
10367,2017,08,03,902098800,16311416
10368,2017,08,04,902185200,16320727
10369,2017,08,05,902271600,16471947
10370,2017,08,06,902358000,16596508
10371,2017,08,07,902444400,16684573
10372,2017,08,08,902530800,16693303
10373,2017,08,09,902617200,16726175
10374,2017,08,10,902703600,16818561
10375,2017,08,11,902790000,16853777
10376,2017,08,12,902876400,16869893
10377,2017,08,13,902962800,16873839
10378,2017,08,14,903049200,16954650
10379,2017,08,15,903135600,17022551
10380,2017,08,16,903222000,17089245
10381,2017,08,17,903308400,17125106
10382,2017,08,18,903394800,17150100
10383,2017,08,19,903481200,17170986
10384,2017,08,20,903567600,17259369
10385,2017,08,21,903654000,17374315
10386,2017,08,22,903740400,17478157
10387,2017,08,23,903826800,17558806
10388,2017,08,24,903913200,17596680
